raw_name,ipeds_name,canonical_event_key,notes
Missouri Western State College,Missouri Western State University,20180324_StJoseph_March_GunControl,
University of Colorado at Boulder,University of Colorado Boulder,20151203_Boulder_SymbolicDisplay_Anti-Racism,
University of Colorado at Boulder,University of Colorado Boulder,20151028_Boulder_Rally_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,20150923_Boulder_Petition_OtherIssue,
University of Colorado at Boulder,University of Colorado Boulder,20151028_Boulder_March_Feminism,
University of Colorado at Boulder,University of Colorado Boulder,20151203_Boulder_Rally_CampusClimate,
University of Colorado at Boulder,University of Colorado Boulder,20151012_Boulder_Rally_IndigenousIssues,
University of Colorado at Boulder,University of Colorado Boulder,20170905_Boulder_Walkout_Immigration(For),
University of Colorado at Boulder,University of Colorado Boulder,20170905_Boulder_Rally_Immigration(For),
University of Colorado at Boulder,University of Colorado Boulder,20180314_Boulder_Walkout_GunControl,
University of Colorado at Boulder,University of Colorado Boulder,20180321_Boulder_Walkout_FarRight(Against),
University of Colorado at Boulder,University of Colorado Boulder,20180405_Boulder_Demonstration_UniversityGovernance,
University of Colorado at Boulder,University of Colorado Boulder,20170505_ Boulder_Rally_Environmental,
University of Colorado at Boulder,University of Colorado Boulder,20170502_Boulder_SymbolicDisplay_Environmental,
University of Colorado at Boulder,University of Colorado Boulder,20170427_Boulder_Sit-in_Environmental,
University of Colorado at Boulder,University of Colorado Boulder,20170426_Boulder_Sit-in_Environmental,
University of Colorado at Boulder,University of Colorado Boulder,20170216_Boulder_March_Immigration(for),
University of Colorado at Boulder,University of Colorado Boulder,20170216_Boulder_Rally_Immigration(Against),
University of Colorado at Boulder,University of Colorado Boulder,20170209_Boulder_Rally_Immigration(For),
University of Colorado at Boulder,University of Colorado Boulder,20170209_Boulder_Rally_Trump(For),
University of Colorado at Boulder,University of Colorado Boulder,20170125_Boulder_Trump(For),
University of Colorado at Boulder,University of Colorado Boulder,20170124_Boulder_Petition_Far-Right(Against),
University of Colorado at Boulder,University of Colorado Boulder,20161214_Boulder_Petition_Far-Right(Against),
University of Colorado at Boulder,University of Colorado Boulder,20161215_Boulder_Petition_Far-Right(Against),
University of Colorado at Boulder,University of Colorado Boulder,20161214_Boulder_Petition_UniversityGovernance,
University of Colorado at Boulder,University of Colorado Boulder,20170120_Boulder_Rally_Environmental,
University of Colorado at Boulder,University of Colorado Boulder,20161116_Boulder_March_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,20161115_Boulder_SymbolicDisplay_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,20161114_Boulder_Rally_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,20161112_Boulder_March,
University of Colorado at Boulder,University of Colorado Boulder,20161110_Boulder_March_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,20161110_Boulder_Rally_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,20161027_Boulder_Rally_Trump(Against),
University of Colorado at Boulder,University of Colorado Boulder,20161014_Boulder_Rally_SexualAssault,
University of Colorado at Boulder,University of Colorado Boulder,20160923_Boulder_SymbolicDisplay_SexualAssault,
University of Colorado at Boulder,University of Colorado Boulder,20131014_Boulder_SymbolicDisplay_IndigenousIssues,
California State University Long Beach,California State University-Long Beach,20151113_LongBeach_March_Tuition,
California State University Long Beach,California State University-Long Beach,20150901_LongBeach_Rally_LabourandWork,
California State University Long Beach,California State University-Long Beach,20160126_LongBeach_OtherForm_LabourAndWork,
California State University Long Beach,California State University-Long Beach,20160912_LongBeach_Rally_PoliceViolence,
California State University Long Beach,California State University-Long Beach,20160922_LongBeach_March_Economy,
California State University Long Beach,California State University-Long Beach,20161109_LongBeach_Rally_Trump(Against),
California State University Long Beach,California State University-Long Beach,20161109_LongBeach_March_Trump(Against),
California State University Long Beach,California State University-Long Beach,20161116_LongBeach_Rally_Tuition,
California State University Long Beach,California State University-Long Beach,20170130_LongBeach_Disruption_Tuition,
California State University Long Beach,California State University-Long Beach,20170301_LongBeach_March_Tuition,
California State University Long Beach,California State University-Long Beach,20170422_LosAngeles_March_Environmental,
California State University Long Beach,California State University-Long Beach,20171207_Lakewood_Demonstration_OtherIssue,
California State University Long Beach,California State University-Long Beach,20170904_LongBeach_Demonstration_ImmigrationFor,
California State University Long Beach,California State University-Long Beach,20180220_LongBeach_March_UniversityGovernance,
California State University Long Beach,California State University-Long Beach,20180314_LongBeach_March_GunControl,
California State University Long Beach,California State University-Long Beach,20171031_Fullerton_Demonstration_FreeSpeech,
California State University Long Beach,California State University-Long Beach,20180208_Virtual_Petition_UniversityGovernance,
California State University Long Beach,California State University-Long Beach,20150318_LongBeach_Rally_LGBFor,
California State University Long Beach,California State University-Long Beach,20150318_LongBeach_Demonstration_LGBAgainst,
California State University Long Beach,California State University-Long Beach,20150407_LongBeach_InformationDistribution_ProLife,
SUNY New Paltz,State University of New York at New Paltz,20160304_NewPaltz_Walkout_Tuition,
SUNY New Paltz,State University of New York at New Paltz,20160304_NewPaltz_Walkout_Tuition,
Buffalo,University at Buffalo,20160304_Buffalo_Walkout_Tuition,
University of Illinois,University of Illinois at Urbana-Champaign,20160311_Urbana–Champaign_Blockade_Trump(Against),
College of Staten Island,College of Staten Island CUNY,20180312_NewYorkCity_Demonstration_LabourAndWork,
College of Staten Island,College of Staten Island CUNY,20151101_StatenIsland_Petition_Faith-based,
College of Staten Island,College of Staten Island CUNY,20151101_CUNY_Petition_FaithBasedDiscrimination,
SUNY College at New Paltz,State University of New York at New Paltz,20160314_NewPaltz_Blockade_Tuition,
SUNY College at New Paltz,State University of New York at New Paltz,20161109_NewPaltz_Vigil_TrumpAgainst,
SUNY College at New Paltz,State University of New York at New Paltz,20161111_NewPaltz_Rally_TrumpAgainst,
SUNY College at New Paltz,State University of New York at New Paltz,20161115_NewPaltz_Walkout_TrumpAgainst,
SUNY College at New Paltz,State University of New York at New Paltz,20170210_NewPaltz_Rally_OtherIssue,
SUNY College at New Paltz,State University of New York at New Paltz,20170220_NewPaltz_Rally_TrumpAgainst,
SUNY College at New Paltz,State University of New York at New Paltz,20170501_NewPaltz_Demonstration_Labor,
SUNY College at New Paltz,State University of New York at New Paltz,20180314_NewPaltz_Walkout_GunControl,
SUNY College at New Paltz,State University of New York at New Paltz,20180410_NewPaltz_Picket_LabourAndWork,
SUNY College at New Paltz,State University of New York at New Paltz,20130924_NewPaltz_UnknownForm_Environmental,
SUNY College at New Paltz,State University of New York at New Paltz,20141125_NewPaltz_March_PoliceViolence,
SUNY College at New Paltz,State University of New York at New Paltz,20150503_NewPaltz_Vigil_SexualAssault,
SUNY College at New Paltz,State University of New York at New Paltz,20150430_NewPaltz_Vigil_SexualAssault,
SUNY College at New Paltz,State University of New York at New Paltz,20150401_NewPaltz_Rally_ImmigrationFor,
SUNY College at New Paltz,State University of New York at New Paltz,20150331_NewPaltz_Rally_TuitionFees,
SUNY College at New Paltz,State University of New York at New Paltz,20141208_NewPaltz_SymbolicDisplay_PoliceViolence,
College of New Jersey,The College of New Jersey,20151202_Ewing_March_Labor&Work,
College of New Jersey,The College of New Jersey,20170412_Ewing_Picketing_Labor,
College of New Jersey,The College of New Jersey,20171021_Ewing_Rally_CampusClimate,
College of New Jersey,The College of New Jersey,20180412_Ewing_Demonstration_SexualOrientationAgainst,
College of New Jersey,The College of New Jersey,20180412_Ewing_Demonstration_HateSpeech,
College of New Jersey,The College of New Jersey,20180425_Ewing_Rally_UniversityGovernance,
College of New Jersey,The College of New Jersey,20130927_EwingTownship_Disruption_LGBSexualOrientationFor,
College of New Jersey,The College of New Jersey,20130927_EwingTownship_March_SexualAssault,
College of New Jersey,The College of New Jersey,20141206_EwingTownship_March_PoliceViolence,
College of New Jersey,The College of New Jersey,20150421_EwingTownship_March_SexualAssault,
Hampshire College in Massachusetts,Hampshire College,20161109_Amherst_Propertydamage_Trump(Against),
University of Massachusetts,University of Massachusetts-Amherst,20161111_Amherst_Rally_Trump(Against),
University of Texas Arlington,The University of Texas at Arlington,20160710_Arlington_Vigil_OtherIssue,
University of Texas Arlington,The University of Texas at Arlington,20170130_Arlington_March_Faith-based,
University of Texas Arlington,The University of Texas at Arlington,20170209_Arlington_Rally_Faith-based,
University of Texas Arlington,The University of Texas at Arlington,20170320_Arlington_March_Immigration(For),
University of Texas Arlington,The University of Texas at Arlington,20170419_Arlington_March_Sexualassault,
University of Texas Arlington,The University of Texas at Arlington,20170901_Arlington_March_ImmigrationFor,
University of Texas Arlington,The University of Texas at Arlington,20171006_Arlington_Rally_ImmigrationFor,
University of Texas Arlington,The University of Texas at Arlington,20130718_Arlington_Demonstration_HateCrimes,
University of Texas Arlington,The University of Texas at Arlington,20140407_Arlington_SymbolicDisplay_Pro-Life,
University of Texas Arlington,The University of Texas at Arlington,20140407_Arlington_NoForm_Pro-Choice,
University of Texas Arlington,The University of Texas at Arlington,20150318_Arlington_SymbolicDisplay_Abortion(Against),
University of Texas Arlington,The University of Texas at Arlington,20150318_Arlington_Petition_Abortion(For),
University of Texas Arlington,The University of Texas at Arlington,20150415_Arlington_SymbolicDisplay_LGB+(For),
University of Texas Arlington,The University of Texas at Arlington,20150421_Arlington_Petition_CampusClimate,
University of Texas Arlington,The University of Texas at Arlington,20150423_Arlington_Petition_FreeSpeech,
University of Texas Arlington,The University of Texas at Arlington,20140820_Arlington_PoliceViolence,
University of Louisiana Lafayette,University of Louisiana at Lafayette,20151109_Lafayette_Sit-in_OtherIssue,
University of Louisiana Lafayette,University of Louisiana at Lafayette,20151213_Lafayette_Rally_UniversityGovernance,
University of Louisiana Lafayette,University of Louisiana at Lafayette,20160224_Lafayette_Rally_PublicFunding,
University of Montana,The University of Montana,20160323_Missoula_March_Environmental,
University of Montana,The University of Montana,20160426_Missoula_Sit-in_Environmental,
University of Montana,The University of Montana,20160414_Missoula_Rally_Labor,
University of Montana,The University of Montana,20160502_Missoula_March_SexualAssault,
University of Montana,The University of Montana,20160922_Missoula_March_Environmental,
University of Montana,The University of Montana,20170212_Missoula_OtherForm_Environmental,
University of Montana,The University of Montana,20170403_Missoula_Rally_Tuition,
